,gene_name
1660,CFHR5
1661,F13B
1662,ASPM
1663,ZBTB41
1664,CRB1
1665,DENND1B
1666,C1orf53
1667,LHX9
1668,NEK7
1669,ATP6V1G3
1670,PTPRC
1671,NR5A2
1672,ZNF281
1673,KIF14
1674,DDX59
1675,CAMSAP2
1676,GPR25
1677,INAVA
1678,KIF21B
1679,CACNA1S
1680,ASCL5
1681,TMEM9
1682,IGFN1
1683,PKP1
1684,TNNT2
1685,LAD1
1686,TNNI1
1687,PHLDA3
1688,CSRP1
1689,NAV1
1690,IPO9
1691,SHISA4
1692,LMOD1
1693,TIMM17A
1694,RNPEP
1695,ELF3
1696,GPR37L1
1697,ARL8A
1698,PTPN7
1699,LGR6
1700,UBE2T
1701,PPP1R12B
1702,SYT2
1703,KDM5B
1704,RABIF
1705,KLHL12
1706,ADIPOR1
1707,CYB5R1
1708,TMEM183A
1709,PPFIA4
1710,MYOG
1711,ADORA1
1712,MYBPH
1713,CHI3L1
1714,CHIT1
1715,BTG2
1716,FMOD
1717,PRELP
1718,OPTC
1719,ATP2B4
1720,LAX1
1721,ZC3H11A
1722,ZBED6
1723,AC114402.3
1724,SNRPE
1725,SOX13
1726,ETNK2
1727,REN
1728,KISS1
1729,GOLT1A
1730,PLEKHA6
1731,PPP1R15B
1732,PIK3C2B
1733,MDM4
1734,LRRN2
1735,NFASC
1736,CNTN2
1737,TMEM81
1738,RBBP5
1739,DSTYK
1740,TMCC2
1741,NUAK2
1742,KLHDC8A
1743,LEMD1
1744,BLACAT1
1745,CDK18
1746,MFSD4A
1747,ELK4
1748,SLC45A3
1749,NUCKS1
1750,RAB29
1751,SLC41A1
1752,PM20D1
1753,SLC26A9
1754,RAB7B
1755,CTSE
1756,RHEX
1757,AVPR1B
1758,FAM72A
1759,SRGAP2
1760,IKBKE
1761,RASSF5
1762,EIF2D
1763,DYRK3
1764,MAPKAPK2
1765,IL10
1766,IL19
1767,IL20
1768,IL24
1769,FCMR
1770,PIGR
1771,FCAMR
1772,C1orf116
1773,PFKFB2
1774,YOD1
1775,C4BPB
1776,C4BPA
1777,CD55
1778,CR2
1779,CR1
1780,CR1L
1781,CD46
1782,CD34
1783,PLXNA2
1784,CAMK1G
1785,LAMB3
1786,G0S2
1787,HSD11B1
1788,TRAF3IP3
1789,C1orf74
1790,IRF6
1791,UTP25
1792,SYT14
1793,SERTAD4
1794,HHAT
1795,KCNH1
1796,AL590132.1
1797,AC092017.2
1798,RCOR3
1799,TRAF5
1800,RD3
1801,SLC30A1
1802,NEK2
1803,LPGAT1
1804,INTS7
1805,DTL
1806,PPP2R5A
1807,PACC1
1808,NENF
1809,ATF3
1810,FAM71A
1811,BATF3
1812,NSL1
1813,TATDN3
1814,SPATA45
1815,FLVCR1
1816,VASH2
1817,ANGEL2
1818,RPS6KC1
1819,PROX1
1820,SMYD2
1821,PTPN14
1822,CENPF
1823,KCNK2
1824,KCTD3
1825,USH2A
1826,ESRRG
1827,GPATCH2
1828,SPATA17
1829,RRP15
1830,TGFB2
1831,LYPLAL1
1832,ZC3H11B
1833,SLC30A10
1834,EPRS1
1835,BPNT1
1836,IARS2
1837,RAB3GAP2
1838,MARK1
1839,C1orf115
1840,MTARC2
1841,MTARC1
1842,AL445423.3
1843,HLX
1844,DUSP10
1845,HHIPL2
1846,TAF1A
1847,MIA3
1848,AIDA
1849,BROX
1850,FAM177B
1851,DISP1
1852,TLR5
1853,SUSD4
1854,CCDC185
1855,CAPN8
1856,CAPN2
1857,TP53BP2
1858,FBXO28
1859,DEGS1
1860,NVL
1861,CNIH4
1862,WDR26
1863,CNIH3
1864,DNAH14
1865,LBR
1866,ENAH
1867,SRP9
1868,EPHX1
1869,TMEM63A
1870,LEFTY1
1871,AL117348.2
1872,PYCR2
1873,LEFTY2
1874,SDE2
1875,H3-3A
1876,ACBD3
1877,MIXL1
1878,LIN9
1879,PARP1
1880,STUM
1881,ITPKB
1882,PSEN2
1883,COQ8A
1884,CDC42BPA
1885,ZNF678
1886,SNAP47
1887,JMJD4
1888,PRSS38
1889,WNT9A
1890,WNT3A
1891,ARF1
1892,C1orf35
1893,MRPL55
1894,GUK1
1895,GJC2
1896,IBA57
1897,OBSCN
1898,TRIM11
1899,TRIM17
1900,H3-4
1901,H2AW
1902,H2BU1
1903,RNF187
1904,RHOU
1905,RAB4A
1906,CCSAP
1907,ACTA1
1908,NUP133
1909,ABCB10
1910,TAF5L
1911,URB2
1912,GALNT2
1913,PGBD5
1914,COG2
1915,AGT
1916,CAPN9
1917,C1orf198
1918,TTC13
1919,ARV1
1920,FAM89A
1921,TRIM67
1922,C1orf131
1923,GNPAT
1924,EXOC8
1925,SPRTN
1926,EGLN1
1927,AL445524.2
1928,TSNAX
1929,TSNAX-DISC1
1930,DISC1
1931,SIPA1L2
1932,MAP10
1933,NTPCR
1934,PCNX2
1935,MAP3K21
1936,KCNK1
1937,SLC35F3
1938,COA6
1939,TARBP1
1940,IRF2BP2
1941,TOMM20
1942,RBM34
1943,ARID4B
1944,GGPS1
1945,TBCE
1947,B3GALNT2
1948,GNG4
1949,LYST
1950,NID1
1951,GPR137B
1952,ERO1B
1953,EDARADD
1954,LGALS8
1955,HEATR1
1956,ACTN2
1957,MTR
1958,MT1HL1
1959,RYR2
1960,ZP4
1961,MTRNR2L11
1962,CHRM3
1963,FMN2
1964,GREM2
1965,RGS7
1966,FH
1967,KMO
1968,OPN3
1969,CHML
1970,WDR64
1971,EXO1
1972,BECN2
1973,MAP1LC3C
1974,PLD5
1975,CEP170
1976,SDCCAG8
1977,AKT3
1978,ZBTB18
1979,C1orf100
1980,ADSS2
1981,CATSPERE
1982,DESI2
1983,AL451007.3
1984,COX20
1985,HNRNPU
1986,EFCAB2
1987,KIF26B
1988,SMYD3
1989,TFB2M
1990,CNST
1991,SCCPDH
1992,AHCTF1
1993,ZNF695
1994,ZNF670-ZNF695
1995,ZNF670
1996,ZNF669
1997,ZNF124
1998,ZNF496
1999,NLRP3
2000,OR2B11
2001,GCSAML
2002,OR2C3
2003,GCSAML-AS1
2004,OR2G2
2005,OR2G3
2006,OR14L1P
2007,OR13G1
2008,OR6F1
2009,AC118470.1
2010,OR14A2
2011,OR14K1
2012,OR1C1
2013,OR14A16
2014,OR11L1
2015,TRIM58
2016,OR2W3
2017,OR2T8
2018,OR2AJ1
2019,OR2L8
2020,OR2AK2
2021,OR2L5
2022,OR2L2
2023,OR2L3
2024,OR2L13
2025,OR2M5
2026,OR2M2
2027,OR2M3
2028,OR2M4
2029,OR2T33
2030,OR2T12
2031,OR2M7
2032,OR14C36
2033,OR2T4
2034,OR2T6
2035,OR2T1
2036,OR2T2
2037,OR2T3
2038,OR2T5
2039,OR2G6
2040,OR2T29
2041,OR2T34
2042,OR2T10
2043,OR2T11
2044,OR2T35
2045,OR2T27
2046,CR589904.2
2047,OR14I1
2048,LYPD8
2049,SH3BP5L
2050,ZNF672
2051,ZNF692
2052,PGBD2
2053,FAM110C
2054,SH3YL1
2055,ACP1
2056,ALKAL2
2057,TMEM18
2058,SNTG2
2059,TPO
2060,PXDN
2061,MYT1L
2062,EIPR1
2063,TRAPPC12
2064,ADI1
2065,AC108488.2
2066,RNASEH1
2067,RPS7
2068,COLEC11
2069,ALLC
2070,DCDC2C
2071,SOX11
2072,CMPK2
2073,RSAD2
2074,RNF144A
2075,ID2
2076,KIDINS220
2077,MBOAT2
2078,ASAP2
2079,ITGB1BP1
2080,CPSF3
2081,IAH1
2082,ADAM17
2083,YWHAQ
2084,TAF1B
2085,GRHL1
2086,KLF11
2087,CYS1
2088,RRM2
2089,HPCAL1
2090,ODC1
2091,NOL10
2092,ATP6V1C2
2093,PDIA6
2094,KCNF1
2095,C2orf50
2096,SLC66A3
2097,ROCK2
2098,E2F6
2099,GREB1
2100,NTSR2
2101,LPIN1
2102,TRIB2
2103,LRATD1
2104,NBAS
2105,DDX1
2106,MYCN
2107,CYRIA
2108,RAD51AP2
2109,VSNL1
2110,SMC6
2111,GEN1
2112,MSGN1
2113,KCNS3
2114,RDH14
2115,NT5C1B-RDH14
2116,NT5C1B
2117,OSR1
2118,TTC32
2119,WDR35
2120,MATN3
2121,LAPTM4A
2122,SDC1
2123,PUM2
2124,RHOB
2125,HS1BP3
2126,GDF7
2127,LDAH
2128,APOB
2129,TDRD15
2130,KLHL29
2131,ATAD2B
2132,UBXN2A
2133,MFSD2B
2134,WDCP
2135,FKBP1B
2136,SF3B6
2137,FAM228B
2138,TP53I3
2139,PFN4
2140,AC008073.3
2141,FAM228A
2142,ITSN2
2143,NCOA1
2144,PTRHD1
2145,CENPO
2146,ADCY3
2147,DNAJC27
2148,EFR3B
2149,POMC
2150,DNMT3A
2151,DTNB
2152,ASXL2
2153,KIF3C
2154,RAB10
2155,GAREM2
2156,HADHA
2157,HADHB
2158,ADGRF3
2159,SELENOI
2160,DRC1
2161,OTOF
2162,FAM166C
2163,CIB4
2164,KCNK3
2165,SLC35F6
2166,CENPA
2167,DPYSL5
2168,MAPRE3
2169,TMEM214
2170,AGBL5
2171,OST4
2172,EMILIN1
2173,KHK
2174,CGREF1
2175,ABHD1
2176,PREB
2177,PRR30
2178,TCF23
2179,SLC5A6
2180,ATRAID
2181,CAD
2182,SLC30A3
2183,DNAJC5G
2184,TRIM54
2185,UCN
2186,MPV17
2187,GTF3C2
2188,EIF2B4
2189,SNX17
2190,ZNF513
2191,PPM1G
2192,NRBP1
2193,KRTCAP3
2194,IFT172
2195,FNDC4
2196,GCKR
2197,C2orf16
2198,ZNF512
2199,CCDC121
2200,GPN1
2201,SUPT7L
2202,SLC4A1AP
2203,MRPL33
2204,RBKS
2205,BABAM2
2206,FOSL2
2207,PLB1
2208,PPP1CB
2209,SPDYA
2210,TRMT61B
2211,WDR43
2212,TOGARAM2
2213,PCARE
2214,CLIP4
2215,ALK
2216,YPEL5
2217,LBH
2218,LCLAT1
2219,CAPN13
2220,GALNT14
2221,CAPN14
2222,EHD3
2223,XDH
2224,SRD5A2
2225,MEMO1
2226,DPY30
2227,SPAST
2228,SLC30A6
2229,NLRC4
2230,YIPF4
2231,BIRC6
2232,TTC27
2233,LTBP1
2234,RASGRP3
2235,FAM98A
2236,CRIM1
2237,FEZ2
2238,VIT
2239,STRN
2240,HEATR5B
2241,GPATCH11
2242,EIF2AK2
2243,SULT6B1
2244,CEBPZOS
2245,CEBPZ
2246,NDUFAF7
2247,PRKD3
2248,QPCT
2249,CDC42EP3
2250,RMDN2
2251,CYP1B1
2252,ATL2
2253,HNRNPLL
2254,GALM
2255,SRSF7
2256,GEMIN6
2257,DHX57
2258,MORN2
2259,ARHGEF33
2260,SOS1
2261,CDKL4
2262,MAP4K3
2263,TMEM178A
2264,THUMPD2
2265,SLC8A1
2266,PKDCC
2267,EML4
2268,COX7A2L
2269,KCNG3
2270,MTA3
2271,OXER1
2272,HAAO
2273,ZFP36L2
2274,THADA
2275,PLEKHH2
2276,C1GALT1C1L
2277,DYNC2LI1
2278,ABCG5
2279,ABCG8
2280,LRPPRC
2281,PPM1B
2282,AC013717.1
2283,SLC3A1
2284,PREPL
2285,CAMKMT
2286,SIX3
2287,SIX2
2288,SRBD1
2289,PRKCE
2290,EPAS1
2291,TMEM247
2292,ATP6V1E2
2293,RHOQ
2294,PIGF
2295,CRIPT
2296,SOCS5
2297,MCFD2
2298,TTC7A
2299,STPG4
2300,AC073283.3
2301,CALM2
2302,EPCAM
2303,MSH2
2304,KCNK12
2305,MSH6
2306,FBXO11
2307,FOXN2
2308,PPP1R21
2309,STON1
2310,STON1-GTF2A1L
2311,GTF2A1L
2312,AC073082.1
2313,LHCGR
2314,FSHR
2315,NRXN1
2316,ASB3
2317,CHAC2
2318,ERLEC1
2319,GPR75
2320,PSME4
2321,ACYP2
2322,TSPYL6
2323,C2orf73
2324,SPTBN1
2325,EML6
2326,RTN4
2327,CLHC1
2328,RPS27A
2329,MTIF2
2330,CCDC88A
2331,CFAP36
2332,PPP4R3B
2333,PNPT1
2334,EFEMP1
2335,CCDC85A
2336,VRK2
2337,FANCL
2338,BCL11A
2339,PAPOLG
2340,REL
2341,PUS10
2342,PEX13
2343,KIAA1841
2344,C2orf74
2345,USP34
2346,XPO1
2347,FAM161A
2348,CCT4
2349,COMMD1
2350,B3GNT2
2351,TMEM17
2352,EHBP1
2353,OTX1
2354,WDPCP
2355,MDH1
2356,UGP2
2357,VPS54
2358,PELI1
2359,LGALSL
2360,AFTPH
2361,SERTAD2
2362,SLC1A4
2363,CEP68
2364,RAB1A
2365,ACTR2
2366,SPRED2
2367,MEIS1
2368,ETAA1
2369,C1D
2370,WDR92
2371,AC017083.3
2372,PNO1
2373,PPP3R1
2374,CNRIP1
2375,PLEK
2376,FBXO48
2377,APLF
2378,PROKR1
2379,ARHGAP25
2380,BMP10
2381,GKN2
2382,GKN1
2383,ANTXR1
2384,GFPT1
2385,NFU1
2386,AAK1
2387,ANXA4
2388,GMCL1
2389,SNRNP27
2390,MXD1
2391,ASPRV1
2392,PCBP1
2393,C2orf42
2394,TIA1
2395,PCYOX1
2396,SNRPG
2397,FAM136A
2398,TGFA
2399,ADD2
2400,FIGLA
2401,CLEC4F
2402,CD207
2403,VAX2
2404,ATP6V1B1
2405,AC007040.2
2406,ANKRD53
2407,TEX261
2408,NAGK
2409,MCEE
2410,MPHOSPH10
2411,PAIP2B
2412,ZNF638
2413,DYSF
2414,CYP26B1
2415,EXOC6B
2416,SPR
2417,EMX1
2418,SFXN5
2419,RAB11FIP5
2420,NOTO
2421,SMYD5
2422,PRADC1
2423,CCT7
2424,FBXO41
2425,EGR4
2426,ALMS1
2427,NAT8
2428,TPRKB
2429,DUSP11
2430,C2orf78
2431,STAMBP
2432,ACTG2
2433,DGUOK
2434,TET3
2435,BOLA3
2436,MOB1A
2437,MTHFD2
2438,AC006030.1
2439,SLC4A5
2440,DCTN1
2441,AC005041.1
2442,C2orf81
2443,WDR54
2444,RTKN
2445,INO80B
2446,INO80B-WBP1
2447,WBP1
2448,MOGS
2449,MRPL53
2450,CCDC142
2451,TTC31
2452,LBX2
2453,PCGF1
2454,TLX2
2455,DQX1
2456,AUP1
2457,HTRA2
2458,LOXL3
2459,DOK1
2460,M1AP
2461,SEMA4F
2462,HK2
2463,POLE4
2464,TACR1
2465,EVA1A
2466,MRPL19
2467,GCFC2
2468,LRRTM4
2469,REG3G
2470,REG1B
2471,REG1A
2472,REG3A
2473,CTNNA2
2474,LRRTM1
2475,SUCLG1
2476,DNAH6
2477,TRABD2A
2478,TMSB10
2479,KCMF1
2480,TCF7L1
2481,TGOLN2
2482,RETSAT
2483,ELMOD3
2484,CAPG
2485,SH2D6
2486,MAT2A
2487,GGCX
2488,VAMP8
2489,VAMP5
2490,RNF181
2491,TMEM150A
2492,USP39
2493,C2orf68
2494,SFTPB
2495,GNLY
2496,ATOH8
2497,ST3GAL5
2498,POLR1A
2499,PTCD3
2500,IMMT
2501,MRPL35
2502,REEP1
2503,KDM3A
2504,CHMP3
2505,RNF103-CHMP3
2506,RNF103
2507,RMND5A
2508,CD8A
2509,CD8B
2510,RGPD1
2511,PLGLB1
2512,PLGLB2
2513,RGPD2
2514,KRCC1
2515,SMYD1
2516,FABP1
2517,THNSL2
2518,FOXI3
2519,TEX37
2520,EIF2AK3
2521,RPIA
2522,AL845331.1
2523,TEKT4
2524,MAL
2525,MRPS5
2526,ZNF514
2527,ZNF2
2528,AC092835.1
2529,PROM2
2530,KCNIP3
2531,FAHD2A
2532,TRIM43B
2533,TRIM43
2534,ANKRD36C
2535,GPAT2
2536,ADRA2B
2537,ASTL
2538,DUSP2
2539,STARD7
2540,TMEM127
2541,CIAO1
2542,SNRNP200
2543,ITPRIPL1
2544,NCAPH
2545,NEURL3
2546,ARID5A
2547,KANSL3
2548,FER1L5
2549,LMAN2L
2550,CNNM4
2551,CNNM3
2552,ANKRD23
2553,ANKRD39
2554,SEMA4C
2555,FAM178B
2556,FAHD2B
2557,ANKRD36
2558,ANKRD36B
2559,COX5B
2560,ACTR1B
2561,C2orf92
2562,ZAP70
2563,TMEM131
2564,VWA3B
2565,CNGA3
2566,INPP4A
2567,COA5
2568,UNC50
2569,MGAT4A
2570,CRACDL
2571,TSGA10
2572,C2orf15
2573,AC079447.1
2574,LIPT1
2575,AC092587.1
2576,MITD1
2577,MRPL30
2578,LYG2
2579,LYG1
2580,TXNDC9
2581,EIF5B
2582,REV1
2583,AFF3
2584,LONRF2
2585,CHST10
2586,NMS
2587,PDCL3
2588,NPAS2
2589,RPL31
2590,TBC1D8
2591,CNOT11
2592,RNF149
2593,CREG2
2594,RFX8
2595,MAP4K4
2596,IL1R2
2597,IL1R1
2598,IL1RL2
2599,IL1RL1
2600,IL18R1
2601,IL18RAP
2602,SLC9A4
2603,SLC9A2
2604,MFSD9
2605,TMEM182
2606,POU3F3
2607,MRPS9
2608,GPR45
2609,TGFBRAP1
2610,C2orf49
2611,FHL2
2612,NCK2
2613,ECRG4
2614,UXS1
2615,RGPD3
2616,CD8B2
2617,ST6GAL2
2618,RGPD4
2619,SLC5A7
2620,SULT1C3
2621,SULT1C2
2622,SULT1C4
2623,GCC2
2624,LIMS1
2625,RANBP2
2626,CCDC138
2627,EDAR
2628,SH3RF3
2629,SEPTIN10
2630,SOWAHC
2631,RGPD5
2632,LIMS3
2633,AC013271.1
2634,MALL
2635,NPHP1
2636,MTLN
2637,AC112229.3
2638,LIMS4
2639,RGPD6
2640,BUB1
2641,ACOXL
2642,BCL2L11
2643,ANAPC1
2644,MERTK
2645,TMEM87B
2646,FBLN7
2647,ZC3H8
2648,ZC3H6
2649,RGPD8
2650,TTL
2651,POLR1B
2652,CHCHD5
2653,SLC20A1
2654,NT5DC4
2655,CKAP2L
2656,IL1A
2657,IL1B
2658,IL37
2659,IL36G
2660,IL36A
2661,IL36B
2662,IL36RN
2663,IL1F10
2664,IL1RN
2665,PSD4
2666,PAX8
2667,CBWD2
2668,FOXD4L1
2669,RABL2A
2670,SLC35F5
2671,ACTR3
2672,DPP10
2673,DDX18
2674,CCDC93
2675,INSIG2
2676,EN1
2677,MARCO
2678,C1QL2
2679,STEAP3
2680,C2orf76
2681,DBI
2682,TMEM37
2683,SCTR
2684,CFAP221
2685,TMEM177
2686,PTPN4
2687,EPB41L5
2688,TMEM185B
2689,RALB
2690,INHBB
2691,GLI2
2692,TFCP2L1
2693,CLASP1
2694,NIFK
2695,TSN
2696,CNTNAP5
2697,GYPC
2698,TEX51
2699,BIN1
2700,CYP27C1
2701,ERCC3
2702,MAP3K2
2703,PROC
2704,IWS1
2705,MYO7B
2706,LIMS2
2707,GPR17
2708,WDR33
2709,SFT2D3
2710,POLR2D
2711,AMMECR1L
2712,SAP130
2713,UGGT1
2714,HS6ST1
2715,RAB6C
2716,POTEF
2717,CCDC74B
2718,SMPD4
2719,MZT2B
2720,TUBA3E
2721,CCDC115
2722,IMP4
2723,PTPN18
2724,POTEI
2725,CFC1B
2726,CFC1
2727,POTEJ
2728,GPR148
2729,AMER3
2730,ARHGEF4
2731,SMIM39
2732,FAM168B
2733,PLEKHB2
2734,POTEE
2735,RAB6D
2736,MZT2A
2737,TUBA3D
2738,CCDC74A
2739,ANKRD30BL
2740,GPR39
2741,LYPD1
2742,NCKAP5
2743,MGAT5
2744,TMEM163
2745,ACMSD
2746,CCNT2
2747,MAP3K19
2748,RAB3GAP1
2749,ZRANB3
2750,R3HDM1
2751,UBXN4
2752,LCT
2753,MCM6
2754,DARS1
2755,CXCR4
2756,THSD7B
2757,HNMT
2758,SPOPL
2759,NXPH2
2760,LRP1B
2761,KYNU
2762,ARHGAP15
2763,GTDC1
2764,ZEB2
2765,ACVR2A
2766,ORC4
2767,MBD5
2768,EPC2
2769,KIF5C
2770,LYPD6B
2771,LYPD6
2772,MMADHC
2773,RND3
2774,RBM43
2775,NMI
2776,TNFAIP6
2777,RIF1
2778,NEB
2779,ARL5A
2780,AC068547.1
2781,CACNB4
2782,STAM2
2783,FMNL2
2784,PRPF40A
2785,ARL6IP6
2786,RPRM
2787,GALNT13
2788,KCNJ3
2789,NR4A2
2790,GPD2
2791,GALNT5
2792,ERMN
2793,CYTIP
2794,ACVR1C
2795,ACVR1
2796,UPP2
2797,CCDC148
2798,PKP4
2799,DAPL1
2800,TANC1
2801,WDSUB1
2802,BAZ2B
2803,MARCHF7
2804,CD302
2805,LY75-CD302
2806,LY75
2807,PLA2R1
2808,ITGB6
2809,RBMS1
2810,TANK
2811,PSMD14
2812,TBR1
2813,SLC4A10
2814,DPP4
2815,GCG
2816,FAP
2817,IFIH1
2818,GCA
2819,KCNH7
2820,FIGN
2821,GRB14
2822,COBLL1
2823,SLC38A11
2824,SCN3A
2825,SCN2A
2826,CSRNP3
2827,GALNT3
2828,TTC21B
2829,SCN1A
2830,SCN9A
2831,SCN7A
2832,XIRP2
2833,B3GALT1
2834,STK39
2835,CERS6
2836,NOSTRIN
2837,SPC25
2838,G6PC2
2839,ABCB11
2840,DHRS9
2841,LRP2
2842,BBS5
2843,AC093899.2
2844,KLHL41
2845,FASTKD1
2846,PPIG
2847,CCDC173
2848,PHOSPHO2
2849,KLHL23
2850,SSB
2851,METTL5
2852,UBR3
2853,MYO3B
2854,SP5
2855,ERICH2
2856,GAD1
2857,GORASP2
2858,TLK1
2859,METTL8
2860,DCAF17
2861,CYBRD1
2862,DYNC1I2
2863,SLC25A12
2864,HAT1
2865,METAP1D
2866,DLX1
2867,DLX2
2868,ITGA6
2869,PDK1
2870,RAPGEF4
2871,MAP3K20
2872,CDCA7
2873,SP3
2874,OLA1
2875,SP9
2876,CIR1
2877,SCRN3
2878,GPR155
2879,WIPF1
2880,CHRNA1
2881,CHN1
2882,ATF2
2883,ATP5MC3
2884,LNPK
2885,EVX2
2886,HOXD13
2887,HOXD12
2888,HOXD11
2889,HOXD10
2890,HOXD9
2891,HOXD8
2892,HOXD3
2893,HOXD4
2894,HOXD1
2895,MTX2
2896,HNRNPA3
2897,NFE2L2
2898,AGPS
2899,TTC30B
2900,TTC30A
2901,PDE11A
2903,RBM45
2904,OSBPL6
2905,PRKRA
2906,PJVK
2907,FKBP7
2908,PLEKHA3
2909,TTN
2910,CCDC141
2911,SESTD1
2912,ZNF385B
2913,CWC22
2914,UBE2E3
2915,ITGA4
2916,CERKL
2917,NEUROD1
2918,ITPRID2
2919,PPP1R1C
2920,PDE1A
2921,DNAJC10
2922,FRZB
2923,NCKAP1
2924,DUSP19
2925,NUP35
2926,ZNF804A
2927,FSIP2
2928,ZC3H15
2929,ITGAV
2930,FAM171B
2931,ZSWIM2
2932,CALCRL
2933,TFPI
2934,GULP1
2935,COL3A1
2936,COL5A2
2937,WDR75
2938,SLC40A1
2939,ASNSD1
2940,ASDURF
2941,AC012488.2
2942,ANKAR
2943,OSGEPL1
2944,ORMDL1
2945,PMS1
2946,C2orf88
2947,MSTN
2948,HIBCH
2949,INPP1
2950,MFSD6
2951,NEMP2
2952,NAB1
2953,GLS
2954,STAT1
2955,STAT4
2956,MYO1B
2957,NABP1
2958,CAVIN2
2959,TMEFF2
2960,SLC39A10
2961,DNAH7
2962,STK17B
2963,HECW2
2964,CCDC150
2965,GTF3C3
2966,C2orf66
2967,PGAP1
2968,ANKRD44
2969,SF3B1
2970,COQ10B
2971,HSPD1
2972,HSPE1
2973,HSPE1-MOB4
2974,MOB4
2975,RFTN2
2976,MARS2
2977,BOLL
2978,PLCL1
2979,SATB2
2980,FTCDNL1
2981,C2orf69
2982,TYW5
2983,MAIP1
2984,SPATS2L
2985,KCTD18
2986,SGO2
2987,AOX1
2988,BZW1
2989,CLK1
2990,PPIL3
2991,NIF3L1
2992,ORC2
2993,FAM126B
2994,NDUFB3
2995,CFLAR
2996,CASP10
2997,CASP8
2998,FLACC1
2999,TRAK2
3000,STRADB
3001,C2CD6
3002,TMEM237
3003,MPP4
3004,ALS2
3005,CDK15
3006,FZD7
3007,KIAA2012
3008,SUMO1
3009,NOP58
3010,BMPR2
3011,FAM117B
3012,ICA1L
3013,WDR12
3014,CARF
3015,NBEAL1
3016,CYP20A1
3017,ABI2
3018,RAPH1
3019,CD28
3020,CTLA4
3021,ICOS
3022,PARD3B
3023,NRP2
3024,INO80D
3025,NDUFS1
3026,EEF1B2
3027,GPR1
3028,ZDBF2
3029,ADAM23
3030,FAM237A
3031,DYTN
3032,MDH1B
3033,FASTKD2
3034,CPO
3035,KLF7
3036,CREB1
3037,METTL21A
3038,CCNYL1
3039,FZD5
3040,PLEKHM3
3041,CRYGD
3042,CRYGC
3043,CRYGB
3044,CRYGA
3045,C2orf80
3046,IDH1
3047,PIKFYVE
3048,PTH2R
3049,MAP2
3050,UNC80
3051,RPE
3052,KANSL1L
3053,ACADL
3054,MYL1
3055,LANCL1
3056,CPS1
3057,ERBB4
3058,IKZF2
3059,SPAG16
3060,VWC2L
3061,BARD1
3062,ABCA12
3063,ATIC
3064,FN1
3065,MREG
3066,PECR
3067,TMEM169
3068,XRCC5
3069,MARCHF4
3070,SMARCAL1
3071,RPL37A
3072,IGFBP2
3073,IGFBP5
3074,TNP1
3075,TNS1
3076,RUFY4
3077,CXCR2
3078,CXCR1
3079,ARPC2
3080,GPBAR1
3081,AAMP
3082,PNKD
3083,TMBIM1
3084,CATIP
3085,SLC11A1
3086,CTDSP1
3087,VIL1
3088,USP37
3089,CNOT9
3090,PLCD4
3091,ZNF142
3092,BCS1L
3093,RNF25
3094,STK36
3095,TTLL4
3096,CYP27A1
3097,PRKAG3
3098,WNT6
3099,WNT10A
3100,CDK5R2
3101,FEV
3102,CRYBA2
3103,CFAP65
3104,IHH
3105,NHEJ1
3106,AC068946.1
3107,SLC23A3
3108,CNPPD1
3109,RETREG2
3110,ZFAND2B
3111,ABCB6
3112,AC068946.2
3113,ATG9A
3114,ANKZF1
3115,GLB1L
3116,STK16
3117,TUBA4A
3118,TUBA4B
3119,DNAJB2
3120,PTPRN
3121,RESP18
3122,DNPEP
3123,DES
3124,SPEG
3125,AC053503.6
3126,SPEGNB
3127,GMPPA
3128,ASIC4
3129,CHPF
3130,TMEM198
3131,OBSL1
3132,INHA
3133,STK11IP
3134,SLC4A3
3135,EPHA4
3136,PAX3
3137,SGPP2
3138,FARSB
3139,MOGAT1
3140,ACSL3
3141,KCNE4
3142,SCG2
3143,AP1S3
3144,AC093884.1
3145,WDFY1
3146,MRPL44
3147,SERPINE2
3148,FAM124B
3149,CUL3
3150,CCDC195
3151,DOCK10
3152,NYAP2
3153,IRS1
3154,RHBDD1
3155,COL4A4
3156,COL4A3
3157,MFF
3158,TM4SF20
3159,SCYGR1
3160,AGFG1
3161,SCYGR2
3162,C2orf83
3163,SCYGR3
3164,SCYGR4
3165,SCYGR5
3166,SLC19A3
3167,SCYGR6
3168,SCYGR7
3169,SCYGR8
3170,CCL20
3171,DAW1
3172,SPHKAP
3173,PID1
3174,DNER
3175,TRIP12
3176,FBXO36
3177,SLC16A14
3178,SP110
3179,SP140
3180,SP140L
3181,SP100
3182,CAB39
3183,ITM2C
3184,GPR55
3185,SPATA3
3186,C2orf72
3187,PSMD1
3188,HTR2B
3189,ARMC9
3190,B3GNT7
3191,NCL
3192,NMUR1
3193,TEX44
3194,PTMA
3195,PDE6D
3196,COPS7B
3197,NPPC
3198,DIS3L2
3199,ALPP
3200,ALPG
3201,ALPI
3202,ECEL1
3203,PRSS56
3204,CHRND
3205,CHRNG
3206,TIGD1
3207,EIF4E2
3208,EFHD1
3209,GIGYF2
3210,KCNJ13
3211,SNORC
3212,NGEF
3213,NEU2
3214,INPP5D
3215,ATG16L1
3216,SAG
3217,DGKD
3218,USP40
3219,UGT1A8
3220,UGT1A10
3221,UGT1A9
3222,UGT1A7
3223,UGT1A6
3224,UGT1A5
3225,UGT1A4
3226,UGT1A3
