"","gene_name"
"11378","Cplx3"
"11379","Lman1l"
"11380","Csk"
"11381","Cyp1a2"
"11382","Cyp1a1"
"11383","Edc3"
"11384","Clk3"
"11385","Arid3b"
"11386","Ubl7"
"11387","Sema7a"
"11388","Cyp11a1"
"11389","Ccdc33"
"11390","Stra6"
"11391","Islr"
"11392","Islr2"
"11393","Pml"
"11394","Stoml1"
"11395","Loxl1"
"11396","Tbc1d21"
"11397","Insyn1"
"11398","Cd276"
"11399","Nptn"
"11400","Rec114"
"11401","Hcn4"
"11402","Neo1"
"11403","Adpgk"
"11404","Bbs4"
"11405","Arih1"
"11406","Tmem202"
"11407","Hexa"
"11408","Celf6"
"11409","Parp6"
"11410","Pkm"
"11411","Gramd2"
"11412","Senp8"
"11413","Myo9a"
"11414","Nr2e3"
"11415","Thsd4"
"11416","Lrrc49"
"11417","Larp6"
"11418","Uaca"
"11419","Tle3"
"11420","Rplp1"
"11421","Kif23"
"11422","Paqr5"
"11423","Glce"
"11424","Spesp1"
"11425","Anp32a"
"11426","Coro2b"
"11427","Itga11"
"11428","Fem1b"
"11429","Cln6"
"11430","Calml4"
"11431","Pias1"
"11432","Skor1"
"11433","Map2k5"
"11434","2300009A05Rik"
"11435","Iqch"
"11436","Aagab"
"11437","Smad3"
"11438","Smad6"
"11439","Lctl"
"11440","Zwilch"
"11441","Rpl4"
"11442","Snapc5"
"11443","Map2k1"
"11444","Uchl4"
"11445","Tipin"
"11446","Dis3l"
"11447","Megf11"
"11448","Rab11a"
"11449","Dennd4a"
"11450","Slc24a1"
"11451","Ints14"
"11452","Hacd3"
"11453","Dpp8"
"11454","Igdcc4"
"11455","Igdcc3"
"11456","Parp16"
"11457","Cilp"
"11458","Clpx"
"11459","Pdcd7"
"11460","Ubap1l"
"11461","Kbtbd13"
"11462","Rasl12"
"11463","Slc51b"
"11464","Mtfmt"
"11465","Spg21"
"11466","Ankdd1a"
"11467","Plekho2"
"11468","Pif1"
"11469","Rbpms2"
"11470","Oaz2"
"11471","Zfp609"
"11472","Trip4"
"11473","Pclaf"
"11474","Csnk1g1"
"11475","Ppib"
"11476","Snx22"
"11477","Snx1"
"11478","Ciao2a"
"11479","Dapk2"
"11480","Herc1"
"11481","Fbxl22"
"11482","Usp3"
"11483","Car12"
"11484","Aph1b"
"11485","Aph1c"
"11486","Rab8b"
"11487","Rps27l"
"11488","Lactb"
"11489","Tpm1"
"11490","Tln2"
"11491","C2cd4b"
"11492","C2cd4a"
"11493","Vps13c"
"11494","Rora"
"11495","Ice2"
"11496","Anxa2"
"11497","Foxb1"
"11498","Bnip2"
"11499","Gtf2a2"
"11500","Gcnt3"
"11501","Fam81a"
"11502","Myo1e"
"11503","Ccnb2"
"11504","Rnf111"
"11505","Sltm"
"11506","Mindy2"
"11507","Adam10"
"11508","Lipc"
"11509","Aqp9"
"11510","Aldh1a2"
"11511","Polr2m"
"11512","Myzap"
"11513","Cgnl1"
"11514","Tcf12"
"11515","Zfp280d"
"11516","Mns1"
"11517","Tex9"
"11518","Rfx7"
"11519","Nedd4"
"11520","Prtg"
"11521","Pygo1"
"11522","Dnaaf4"
"11523","Gm44503"
"11524","Ccpg1os"
"11525","Ccpg1"
"11526","Pigb"
"11527","Pigbos1"
"11528","Rab27a"
"11529","Khdc3"
"11530","Gm20509"
"11531","Rsl24d1"
"11532","Unc13c"
"11533","Wdr72"
"11534","Onecut1"
"11535","Fam214a"
"11536","Arpp19"
"11537","Myo5a"
"11538","Myo5c"
"11539","Gnb5"
"11540","Bcl2l10"
"11541","Mapk6"
"11542","Leo1"
"11543","Tmod3"
"11544","Tmod2"
"11545","Lysmd2"
"11546","Scg3"
"11547","Bmp5"
"11548","Hmgcll1"
"11549","Gfral"
"11550","Hcrtr2"
"11551","Fam83b"
"11552","Tinag"
"11553","Mlip"
"11554","Lrrc1"
"11555","Klhl31"
"11556","Gclc"
"11557","Elovl5"
"11558","Gcm1"
"11559","Fbxo9"
"11560","Cilk1"
"11561","Gsta4"
"11562","Gsta1"
"11563","Gm3776"
"11564","Gm10639"
"11565","Omt2a"
"11566","Omt2b"
"11567","Gsta2"
"11568","Dppa5a"
"11569","Ooep"
"11570","Ddx43"
"11571","Cgas"
"11572","Mto1"
"11573","Eef1a1"
"11574","Slc17a5"
"11575","Cd109"
"11576","Col12a1"
"11577","Cox7a2"
"11578","Tmem30a"
"11579","Filip1"
"11580","Senp6"
"11581","Myo6"
"11582","Impg1"
"11583","Htr1b"
"11584","Mei4"
"11585","Irak1bp1"
"11586","Phip"
"11587","Hmgn3"
"11588","Lca5"
"11589","Sh3bgrl2"
"11590","Elovl4"
"11591","Ttk"
"11592","Bckdhb"
"11593","Gm11114"
"11594","Tent5a"
"11595","Ibtk"
"11596","Tpbg"
"11597","Ube2cbp"
"11598","Dop1a"
"11599","Pgm3"
"11600","Rwdd2a"
"11601","Me1"
"11602","Prss35"
"11603","Snap91"
"11604","Ripply2"
"11605","Cyb5r4"
"11606","Mrap2"
"11607","Cep162"
"11608","Tbx18"
"11609","Nt5e"
"11610","Snx14"
"11611","Gm20537"
"11612","Syncrip"
"11613","Zfp949"
"11614","Trim43a"
"11615","Mthfsl"
"11616","Bcl2a1d"
"11617","Trim43c"
"11618","Bcl2a1a"
"11619","Trim43b"
"11620","Bcl2a1b"
"11621","Gm29094"
"11622","Mthfs"
"11623","Minar1"
"11624","Tmed3"
"11625","Ankrd34c"
"11626","Rasgrf1"
"11627","Ctsh"
"11628","Morf4l1"
"11629","Adamts7"
"11630","Tbc1d2b"
"11631","Zic1"
"11632","Zic4"
"11633","Plscr5"
"11634","Plscr1"
"11635","Plscr2"
"11636","1700057G04Rik"
"11637","Plscr4"
"11638","Plod2"
"11639","Dipk2a"
"11640","Slc9a9"
"11641","Chst2"
"11642","U2surp"
"11643","Paqr9"
"11644","Pcolce2"
"11645","Trpc1"
"11646","Pls1"
"11647","Atr"
"11648","Xrn1"
"11649","Gk5"
"11650","Tfdp2"
"11651","Atp1b3"
"11652","Rnf7"
"11653","Gm28729"
"11654","Rasa2"
"11655","Zbtb38"
"11656","Pxylp1"
"11657","Spsb4"
"11658","Slc25a36"
"11659","Trim42"
"11660","Clstn2"
"11661","Nmnat3"
"11662","Rbp1"
"11663","Rbp2"
"11664","Copb2"
"11665","Mrps22"
"11666","Prr23a1"
"11667","Prr23a2"
"11668","Prr23a3"
"11669","7420426K07Rik"
"11670","Foxl2"
"11671","Faim"
"11672","Gm1123"
"11673","Pik3cb"
"11674","Faiml"
"11675","Cep70"
"11676","Esyt3"
"11677","Mras"
"11678","Nme9"
"11679","Armc8"
"11680","Dbr1"
"11681","A4gnt"
"11682","Dzip1l"
"11683","Cldn18"
"11684","Sox14"
"11685","Il20rb"
"11686","Nck1"
"11687","Slc35g2"
"11688","Stag1"
"11689","Pccb"
"11690","Msl2"
"11691","Ppp2r3a"
"11692","9630041A04Rik"
"11693","Ephb1"
"11694","Ky"
"11695","Cep63"
"11696","Anapc13"
"11697","Amotl2"
"11698","Ryk"
"11699","Slco2a1"
"11700","Rab6b"
"11701","Srprb"
"11702","Trf"
"11703","1300017J02Rik"
"11704","Topbp1"
"11705","Cdv3"
"11706","Bfsp2"
"11707","Tmem108"
"11708","Nphp3"
"11709","Gm28305"
"11710","Uba5"
"11711","Acad11"
"11712","Ackr4"
"11713","Dnajc13"
"11714","Acpp"
"11715","Cpne4"
"11716","Mrpl3"
"11717","Nudt16"
"11718","Nudt16l2"
"11719","Nek11"
"11720","Aste1"
"11721","Atp2c1"
"11722","Pik3r4"
"11723","Col6a6"
"11724","Col6a5"
"11725","Col6a4"
"11726","Glyctk"
"11727","Wdr82"
"11728","Ppm1m"
"11729","Twf2"
"11730","Tlr9"
"11731","Alas1"
"11732","Poc1a"
"11733","Dusp7"
"11734","Rpl29"
"11735","Acy1"
"11736","Abhd14a"
"11737","Abhd14b"
"11738","Pcbp4"
"11739","Gpr62"
"11740","Parp3"
"11741","Rrp9"
"11742","Iqcf1"
"11743","Iqcf2"
"11744","Iqcf5"
"11745","Iqcf4"
"11746","Iqcf6"
"11747","Grm2"
"11748","Tex264"
"11749","Rad54l2"
"11750","Dcaf1"
"11751","Manf"
"11752","Rbm15b"
"11753","Dock3"
"11754","Mapkapk3"
"11755","Cish"
"11756","Hemk1"
"11757","6430571L13Rik"
"11758","Cacna2d2"
"11759","Tmem115"
"11760","Cyb561d2"
"11761","Nprl2"
"11762","Zmynd10"
"11763","Rassf1"
"11764","Tusc2"
"11765","Hyal2"
"11766","Hyal1"
"11767","Naa80"
"11768","Hyal3"
"11769","Ifrd2"
"11770","Lsmem2"
"11771","Sema3b"
"11772","Gnai2"
"11773","Slc38a3"
"11774","Gnat1"
"11775","Sema3f"
"11776","Rbm5"
"11777","Rbm6"
"11778","Mon1a"
"11779","Mst1r"
"11780","Actl11"
"11781","Camkv"
"11782","Traip"
"11783","Uba7"
"11784","Gm20661"
"11785","Inka1"
"11786","Cdhr4"
"11787","Gm20662"
"11788","Ip6k1"
"11789","Gmppb"
"11790","Rnf123"
"11791","Amigo3"
"11792","Mst1"
"11793","Apeh"
"11794","Bsn"
"11795","Dag1"
"11796","Nicn1"
"11797","Amt"
"11798","Tcta"
"11799","Rhoa"
"11800","Gpx1"
"11801","Usp4"
"11802","1700102P08Rik"
"11803","Ccdc36"
"11804","BC048562"
"11805","Klhdc8b"
"11806","Ccdc71"
"11807","Lamb2"
"11808","Usp19"
"11809","Qars"
"11810","Qrich1"
"11811","Impdh2"
"11812","Ndufaf3"
"11813","Dalrd3"
"11814","Wdr6"
"11815","P4htm"
"11816","Arih2"
"11817","Slc25a20"
"11818","Prkar2a"
"11819","Ip6k2"
"11820","Nckipsd"
"11821","Celsr3"
"11822","Slc26a6"
"11823","Tmem89"
"11824","Uqcrc1"
"11825","Col7a1"
"11826","Ucn2"
"11827","Pfkfb4"
"11828","Shisa5"
"11829","Trex1"
"11830","Atrip"
"11831","Tma7"
"11832","Ccdc51"
"11833","Plxnb1"
"11834","Fbxw21"
"11835","Fbxw13"
"11836","Fbxw20"
"11837","Fbxw14"
"11838","Fbxw28"
"11839","Fbxw22"
"11840","Fbxw16"
"11841","Fbxw19"
"11842","Fbxw15"
"11843","Fbxw24"
"11844","Fbxw25"
"11845","Fbxw18"
"11846","Fbxw26"
"11847","Fbxw27"
"11848","Spink8"
"11849","Nme6"
"11850","Camp"
"11851","Cdc25a"
"11852","Map4"
"11853","Dhx30"
"11854","Smarcc1"
"11855","Cspg5"
"11856","Elp6"
"11857","Scap"
"11858","Ptpn23"
"11859","Ngp"
"11860","Klhl18"
"11861","Kif9"
"11862","Setd2"
"11863","Nradd"
"11864","Nbeal2"
"11865","Ccdc12"
"11866","Pth1r"
"11867","Myl3"
"11868","Prss42"
"11869","Prss44"
"11870","Prss43"
"11871","Prss45"
"11872","Prss46"
"11873","Prss50"
"11874","Tmie"
"11875","Als2cl"
"11876","Fam240a"
"11877","Tdgf1"
"11878","Lrrc2"
"11879","Rtp3"
"11880","Ltf"
"11881","Ccrl2"
"11882","Lrrfip2"
"11883","Mlh1"
"11884","Epm2aip1"
"11885","Trank1"
"11886","Dclk3"
"11887","Stac"
"11888","Arpp21"
"11889","Pdcd6ip"
"11890","Clasp2"
"11891","Ubp1"
"11892","Fbxl2"
"11893","Susd5"
"11894","Bcl2a1c"
"11895","Crtap"
"11896","Glb1"
"11897","Tmppe"
"11898","Ccr4"
"11899","Trim71"
"11900","Cnot10"
"11901","Dync1li1"
"11902","Cmtm6"
"11903","Cmtm7"
"11904","Cmtm8"
"11905","Gpd1l"
"11906","Osbpl10"
"11907","Rps27rt"
"11908","Stt3b"
"11909","Gadl1"
"11910","Tgfbr2"
"11911","Rbms3"
"11912","Zcwpw2"
"11913","Azi2"
"11914","Cmc1"
"11915","Eomes"
"11916","Golga4"
"11917","Itga9"
"11918","Ctdspl"
"11919","Vill"
"11920","Plcd1"
"11921","Dlec1"
"11922","Acaa1b"
"11923","Slc22a14"
"11924","Slc22a13"
"11925","Oxsr1"
"11926","Myd88"
"11927","Acaa1a"
"11928","Xylb"
"11929","Acvr2b"
"11930","Exog"
"11931","Scn5a"
"11932","Scn10a"
"11933","Scn11a"
"11934","Wdr48"
"11935","Cx3cr1"
"11936","Gorasp1"
"11937","Ttc21a"
"11938","Csrnp1"
"11939","Xirp1"
"11940","Ccr8"
"11941","Slc25a38"
"11942","Rpsa"
"11943","Mobp"
"11944","Myrip"
"11945","Eif1b"
"11946","Entpd3"
"11947","Rpl14"
"11948","Ctnnb1"
"11949","Ulk4"
"11950","Trak1"
"11951","Cck"
"11952","Lyzl4"
"11953","Vipr1"
"11954","Sec22c"
"11955","Ss18l2"
"11956","Nktr"
"11957","Zfp651"
"11958","Klhl40"
"11959","Hhatl"
"11960","Ccdc13"
"11961","Higd1a"
"11962","Ackr2"
"11963","Cyp8b1"
"11964","Gask1a"
"11965","Pomgnt2"
"11966","Snrk"
"11967","Ano10"
"11968","Abhd5"
"11969","Topaz1"
"11970","Tcaim"
"11971","Gm35549"
"11972","Zfp445"
"11973","Zkscan7"
"11974","Zfp105"
"11975","1110059G10Rik"
"11976","Kif15"
"11977","Tmem42"
"11978","Tgm4"
"11979","Zdhhc3"
"11980","Exosc7"
"11981","Clec3b"
"11982","Cdcp1"
"11983","Tmem158"
"11984","Lars2"
"11985","Limd1"
"11986","Sacm1l"
"11987","Slc6a20b"
"11988","Slc6a20a"
"11989","Ccr9"
"11990","Lztfl1"
"11991","Fyco1"
"11992","Cxcr6"
"11993","Xcr1"
"11994","Ccr1"
"11995","Ccr1l1"
"11996","Ccr3"
"11997","Ccr2"
"11998","Ccr5"
"11999","2010315B03Rik"
"12000","Ppp2r3d"
"12001","Gm21836"
"12002","H60c"
"12003","Ppp1r14c"
"12004","Iyd"
"12005","Plekhg1"
"12006","Mthfd1l"
"12007","Akap12"
"12008","Zbtb2"
"12009","Rmnd1"
"12010","Armt1"
"12011","Ccdc170"
"12012","Esr1"
"12013","Syne1"
"12014","Myct1"
"12015","Vip"
"12016","Fbxo5"
"12017","Mtrf1l"
"12018","Rgs17"
"12019","Gm10945"
"12020","Oprm1"
"12021","Ipcef1"
"12022","Cnksr3"
"12023","Ulbp1"
"12024","Lrp11"
"12025","Pcmt1"
"12026","Nup43"
"12027","Lats1"
"12028","Katna1"
"12029","Ginm1"
"12030","Ppil4"
"12031","Zc3h12d"
"12032","Tab2"
"12033","Ust"
"12034","Sash1"
"12035","Samd5"
"12036","Stxbp5"
"12037","Adgb"
"12038","Rab32"
"12039","Gm10944"
"12040","Grm1"
"12041","Shprh"
"12042","Fbxo30"
"12043","Epm2a"
"12044","Utrn"
"12045","Stx11"
"12046","Sf3b5"
"12047","Plagl1"
"12048","Zc2hc1b"
"12049","Ltv1"
"12050","Phactr2"
"12051","Fuca2"
"12052","Pex3"
"12053","Adat2"
"12054","Aig1"
"12055","Hivep2"
"12056","Adgrg6"
"12057","Vta1"
"12058","Nmbr"
"12059","Gje1"
"12060","Cited2"
"12061","Txlnb"
"12062","Heca"
"12063","Abracl"
"12064","Reps1"
"12065","Ect2l"
"12066","Ccdc28a"
"12067","Nhsl1"
"12068","Hebp2"
"12069","Arfgef3"
"12070","Gm4922"
"12071","Perp"
"12072","Tnfaip3"
"12073","Olig3"
"12074","Ifngr1"
"12075","Il22ra2"
"12076","Il20ra"
"12077","Slc35d3"
"12078","Pex7"
"12079","Map3k5"
"12080","Map7"
"12081","Bclaf1"
"12082","Mtfr2"
"12083","Pde7b"
"12084","Ahi1"
"12085","Myb"
"12086","Hbs1l"
"12087","Aldh8a1"
"12088","1700020N01Rik"
"12089","Sgk1"
"12090","4930444G20Rik"
"12091","E030030I06Rik"
"12092","Raet1e"
"12093","H60b"
"12094","Raet1d"
"12095","Slc2a12"
"12096","Tbpl1"
"12097","AC166256.1"
"12098","Tcf21"
"12099","Eya4"
"12100","Rps12"
"12101","Slc18b1"
"12102","Vnn3"
"12103","Vnn1"
"12104","Taar1"
"12105","Taar2"
"12106","Taar3"
"12107","Taar4"
"12108","Taar5"
"12109","Taar6"
"12110","Taar7a"
"12111","Taar7b"
"12112","Taar7d"
"12113","Taar7e"
"12114","Taar7f"
"12115","Taar8a"
"12116","Taar8b"
"12117","Taar8c"
"12118","Taar9"
"12119","Stx7"
"12120","Moxd1"
"12121","Ccn2"
"12122","Enpp1"
"12123","Enpp3"
"12124","Med23"
"12125","Arg1"
"12126","Akap7"
"12127","Epb41l2"
"12128","Smlr1"
"12129","Tmem200a"
"12130","Samd3"
"12131","L3mbtl3"
"12132","Arhgap18"
"12133","Lama2"
"12134","Ptprk"
"12135","Themis"
"12136","2310057J18Rik"
"12137","Soga3"
"12138","Gm49353"
"12139","9330159F19Rik"
"12140","Echdc1"
"12141","Rnf146"
"12142","Rspo3"
"12143","Cenpw"
"12144","Trmt11"
"12145","Hint3"
"12146","Ncoa7"
"12147","Hey2"
"12148","Hddc2"
"12149","Tpd52l1"
"12150","Rnf217"
"12151","Nkain2"
"12152","Trdn"
"12153","Clvs2"
"12154","Sult3a2"
"12155","Sult3a1"
"12156","Rsph4a"
"12157","Zup1"
"12158","Rwdd1"
"12159","Trappc3l"
"12160","Calhm4"
"12161","Calhm5"
"12162","Calhm6"
"12163","Dse"
"12164","Tspyl1"
"12165","Nt5dc1"
"12166","Tspyl4"
"12167","Col10a1"
"12168","Frk"
"12169","Amd2"
"12170","Hs3st5"
"12171","Hdac2"
"12172","Marcks"
"12173","Rfpl4b"
"12174","Lama4"
"12175","Fam229b"
"12176","Tube1"
"12177","Ccn6"
"12178","Fyn"
"12179","Traf3ip2"
"12180","Rev3l"
"12181","Mfsd4b4"
"12182","Mfsd4b5"
"12183","Mfsd4b1"
"12184","Slc16a10"
"12185","Rpf2"
"12186","Gtf3c6"
"12187","Amd1"
"12188","Cdk19"
"12189","Slc22a16"
"12190","Ddo"
"12191","Mettl24"
"12192","Cdc40"
"12193","Wasf1"
"12194","Gpr6"
"12195","Fig4"
"12196","Ak9"
"12197","Zbtb24"
"12198","Mical1"
"12199","Smpd2"
"12200","Ppil6"
"12201","Cd164"
"12202","Ccdc162"
"12203","Cep57l1"
"12204","Sesn1"
"12205","Armc2"
"12206","Foxo3"
"12207","Afg1l"
"12208","Snx3"
"12209","Nr2e1"
"12210","Ostm1"
"12211","Sec63"
"12212","Scml4"
"12213","Sobp"
"12214","Pdss2"
"12215","Bend3"
"12216","Gm9803"
"12217","Mtres1"
"12218","Cd24a"
"12219","Qrsl1"
"12220","Rtn4ip1"
"12221","Crybg1"
"12222","Atg5"
"12223","Prdm1"
"12224","Prep"
"12225","Popdc3"
"12226","Bves"
"12227","Lin28b"
"12228","Hace1"
"12229","Grik2"
"12230","Ascc3"
"12231","Sim1"
"12232","Gm49339"
"12233","Lilr4b"
"12234","Lilrb4a"
"12235","Fam162b"
"12236","Gprc6a"
"12237","Rfx6"
"12238","Vgll2"
"12239","Ros1"
"12240","Dcbld1"
"12241","Gopc"
"12242","Gm26741"
"12243","Nepn"
"12244","Nus1"
"12245","Slc35f1"
"12246","Cep85l"
"12247","Pln"
"12248","Mcm9"
"12249","Asf1a"
"12250","Fam184a"
"12251","Man1a"
"12252","Tbc1d32"
"12253","Msl3l2"
"12254","Gja1"
"12255","Hsf2"
"12256","Serinc1"
"12257","Pkib"
"12258","Fabp7"
"12259","Smpdl3a"
"12260","AW822073"
"12261","Duxf3"
"12262","Gm4981"
"12263","Gcc2"
"12264","Lims1"
"12265","Ranbp2"
"12266","Ccdc138"
"12267","Edar"
"12268","Gm17542"
"12269","Sh3rf3"
"12270","Septin10"
"12271","Sowahc"
"12272","P4ha1"
"12273","Pla2g12b"
"12274","Oit3"
"12275","Mcu"
"12276","Micu1"
"12277","Dnajb12"
"12278","Ddit4"
"12279","Anapc16"
"12280","Ascc1"
"12281","Spock2"
"12282","Chst3"
"12283","Psap"
"12284","Cdh23"
"12285","Vsir"
"12286","Gm17455"
"12287","Slc29a3"
"12288","Unc5b"
"12289","Pcbd1"
"12290","Sgpl1"
"12291","Tbata"
"12292","Adamts14"
"12293","Prf1"
"12294","Pald1"
"12295","Nodal"
"12296","Eif4ebp2"
"12297","Lrrc20"
"12298","Npffr1"
"12299","Ppa1"
"12300","Sar1a"
"12301","Tysnd1"
"12302","Aifm2"
"12303","Macroh2a2"
"12304","Col13a1"
"12305","Fam241b"
"12306","Neurog3"
"12307","Tspan15"
"12308","Tacr2"
"12309","Hk1"
"12310","Hkdc1"
"12311","Supv3l1"
"12312","Vps26a"
"12313","Srgn"
"12314","Kifbp"
"12315","Ddx21"
"12316","Ddx50"
"12317","Stox1"
"12318","Ccar1"
"12319","Tet1"
"12320","Slc25a16"
"12321","Dna2"
"12322","Rufy2"
"12323","Hnrnph3"
"12324","Pbld2"
"12325","Pbld1"
"12326","Atoh7"
"12327","Mypn"
"12328","Herc4"
"12329","Sirt1"
"12330","Dnajc12"
"12331","Gm7075"
"12332","Ctnna3"
"12333","Lrrtm3"
"12334","Reep3"
"12335","Jmjd1c"
"12336","Nrbf2"
"12337","Egr2"
"12338","Ado"
"12339","Zfp365"
"12340","Rtkn2"
"12341","Arid5b"
"12342","Cabcoco1"
"12343","Tmem26"
"12344","Rhobtb1"
"12345","A930033H14Rik"
"12346","Cdk1"
"12347","Ank3"
"12348","Ccdc6"
"12349","Mrln"
"12350","Slc16a9"
"12351","Fam13c"
"12352","Phyhipl"
"12353","Bicc1"
"12354","Tfam"
"12355","Ube2d1"
"12356","Cisd1"
"12357","Ipmk"
"12358","Zwint"
"12359","Pcdh15"
"12360","Rsph14"
"12361","Gnaz"
"12362","Rab36"
"12363","Bcr"
"12364","Specc1l"
"12365","Adora2a"
"12366","Gucd1"
"12367","Upb1"
"12368","Snrpd3"
"12369","Lrrc75b"
"12370","Ggt1"
"12371","Ggt5"
"12372","Susd2"
"12373","Cabin1"
"12374","Ddt"
"12375","Gm20441"
"12376","Gstt3"
"12377","Gstt1"
"12378","Gstt4"
"12379","Gstt2"
"12380","Mif"
"12381","Derl3"
"12382","Smarcb1"
"12383","Mmp11"
"12384","Chchd10"
"12385","Gm867"
"12386","Vpreb3"
"12387","Gm5134"
"12388","Zfp280b"
"12389","Slc5a4b"
"12390","Slc5a4a"
"12391","Prmt2"
"12392","S100b"
"12393","Dip2a"
"12394","Pcnt"
"12395","AC141477.1"
"12396","2610028H24Rik"
"12397","Ybey"
"12398","Mcm3ap"
"12399","Lss"
"12400","Spatc1l"
"12401","Ftcd"
"12402","Col6a2"
"12403","Col6a1"
"12404","Pcbp3"
"12405","Slc19a1"
"12406","Col18a1"
"12407","Pofut2"
"12408","Adarb1"
"12409","Fam207a"
"12410","Itgb2"
"12411","Pttg1ip"
"12412","Sumo3"
"12413","Gm49325"
"12414","Ube2g2"
"12415","Tspear"
"12416","Gm19402"
"12417","Gm9508"
"12418","Gm10272"
"12419","Gm10024"
"12420","Gm10142"
"12421","Krtap12-1"
"12422","Gm10100"
"12423","Gm18596"
"12424","Gm9736"
"12425","Gm3233"
"12426","Gm3238"
"12427","Gm7138"
"12428","Gm3250"
"12429","Gm7137"
"12430","Gm9639"
"12431","Gm19668"
"12432","Gm9507"
"12433","Gm49918"
"12434","Krtap10-4"
"12435","Krtap10-10"
"12436","Gm36176"
"12437","Gm10318"
"12438","Gm3285"
"12439","Lrrc3"
"12440","Trpm2"
"12441","Cfap410"
"12442","Pfkl"
"12443","Aire"
"12444","Dnmt3l"
"12445","Icosl"
"12446","Gatd3a"
"12447","Pwp2"
"12448","Trappc10"
"12449","Agpat3"
"12450","AC160405.1"
"12451","Rrp1"
"12452","Cstb"
"12453","Pdxk"
"12454","Olfr1358"
"12455","Ilvbl"
"12456","Syde1"
"12457","Olfr1357"
"12458","Casp14"
"12459","Ccdc105"
"12460","Slc1a6"
"12461","Olfr1356"
"12462","Olfr1355"
"12463","Olfr1354"
"12464","Olfr8"
"12465","Olfr1353"
"12466","Olfr1352"
"12467","Olfr1351"
"12468","Olfr57"
"12469","2610008E11Rik"
"12470","Vmn2r80"
"12471","Vmn2r81"
"12472","Vmn2r82"
"12473","Vmn2r83"
"12474","Plpp2"
"12475","Mier2"
"12476","Theg"
"12477","C2cd4c"
"12478","Shc2"
"12479","Odf3l2"
"12480","Madcam1"
"12481","Tpgs1"
"12482","Cdc34"
"12483","Gzmm"
"12484","Bsg"
"12485","Hcn2"
"12486","Polrmt"
"12487","Fgf22"
"12488","Rnf126"
"12489","Fstl3"
"12490","Prss57"
"12491","Palm"
"12492","Misp"
"12493","Ptbp1"
"12494","Plppr3"
"12495","Prtn3"
"12496","Elane"
"12497","Cfd"
"12498","Med16"
"12499","R3hdm4"
"12500","Gm26602"
"12501","Kiss1r"
"12502","Arid3a"
"12503","Wdr18"
"12504","Grin3b"
"12505","Tmem259"
"12506","Cnn2"
"12507","Abca7"
"12508","Arhgap45"
"12509","Polr2e"
"12510","Gpx4"
"12511","Sbno2"
"12512","Stk11"
"12513","Cbarp"
"12514","Atp5d"
"12515","Midn"
"12516","Cirbp"
"12517","Fam174c"
"12518","Efna2"
"12519","Pwwp3a"
"12520","Ndufs7"
"12521","Gamt"
"12522","Dazap1"
"12523","Rps15"
"12524","Apc2"
"12525","2310011J03Rik"
"12526","Pcsk4"
"12527","Reep6"
"12528","Adamtsl5"
"12529","Plk5"
"12530","Mex3d"
"12531","Mbd3"
"12532","Uqcr11"
"12533","Tcf3"
"12534","Onecut3"
"12535","Atp8b3"
"12536","Rexo1"
"12537","Klf16"
"12538","Abhd17a"
"12539","Scamp4"
"12540","Adat3"
"12541","Gm49322"
"12542","Csnk1g2"
"12543","Btbd2"
"12544","Mknk2"
"12545","Mob3a"
"12546","Izumo4"
"12547","Ap3d1"
"12548","Dot1l"
"12549","Plekhj1"
"12550","Sf3a2"
"12551","Amh"
"12552","Jsrp1"
"12553","Oaz1"
"12554","Lingo3"
"12555","Lsm7"
"12556","Sppl2b"
"12557","Tmprss9"
"12558","Timm13"
"12559","Lmnb2"
"12560","Gadd45b"
"12561","Gng7"
"12562","Diras1"
"12563","Slc39a3"
"12564","Sgta"
"12565","Thop1"
"12566","Creb3l3"
"12567","Map2k2"
"12568","Zbtb7a"
"12569","Pias4"
"12570","Eef2"
"12571","Dapk3"
"12572","Nmrk2"
"12573","Atcay"
"12574","Zfr2"
"12575","Matk"
"12576","Mrpl54"
"12577","Apba3"
"12578","Tjp3"
"12579","Pip5k1c"
"12580","Cactin"
"12581","Tbxa2r"
"12582","Gipc3"
"12583","Hmg20b"
"12584","Mfsd12"
"12585","4930404N11Rik"
"12586","Fzr1"
"12587","Dohh"
"12588","Gm48551"
"12589","Gm48552"
"12590","Smim24"
"12591","Nfic"
"12592","Celf5"
"12593","Ncln"
"12594","S1pr4"
"12595","Gna15"
"12596","Gna11"
"12597","Tle5"
"12598","Tle2"
"12599","Tle6"
"12600","BC025920"
"12601","Sirt6"
"12602","Ankrd24"
"12603","Gm10778"
"12604","Zfp433"
"12605","Gm3055"
"12606","Gm4767"
"12607","Gm32687"
"12608","Zfp781"
"12609","Zfp873"
"12610","BC024063"
"12611","AU041133"
"12612","Zfp938"
"12613","4932415D10Rik"
"12614","Gm4924"
"12615","Gm1553"
"12616","1190007I07Rik"
"12617","Tdg"
"12618","Glt8d2"
"12619","Hcfc2"
"12620","Nfyb"
"12621","Txnrd1"
"12622","Eid3"
"12623","Chst11"
"12624","Slc41a2"
"12625","D10Wsu102e"
"12626","Aldh1l2"
"12627","Washc4"
"12628","Appl2"
"12629","1500009L16Rik"
"12630","Nuak1"
"12631","Ckap4"
"12632","Tcp11l2"
"12633","Polr3b"
"12634","Rfx4"
"12635","Ric8b"
"12636","Fhl4"
"12637","Tmem263"
"12638","Mterf2"
